wallet,num_held,percent_ownership
0x83cd2b925293e1f096c58b68fb3259a64e156d8a,6,0.005342831700801425
0x2d5d08d4359c4005aa3326b49c96fba32dbbbc4e,6,0.005342831700801425
0x0b7d98d535a048e1f595e0ba74c01bceeab07379,6,0.005342831700801425
0xf12d002f261e96b92701e4f507910fcb8c95a1f7,6,0.005342831700801425
0x894bcd084c8a2df35bdd69632563e786a032e631,6,0.005342831700801425
0xb3587b643ab1f84075cffb6c4b62fc1a8d25ec87,6,0.005342831700801425
0x084e4738b6ef28edfa113525b74d15a8d85ba9a8,6,0.005342831700801425
0x31d6be6ab952645f517a34cbd6147a7e19319632,6,0.005342831700801425
0x232e02988970e8ab920c83964cc7922d9c282dca,6,0.005342831700801425
0x59ec17d8968e9417fad9a2ec77a598f372b540b7,6,0.005342831700801425
0xdf4b127566fe6a268a49c0cc36b3bb13d2c2d567,6,0.005342831700801425
0xdd58e22fe5a736219abe1ca60a9f0f0a7e8c8c5d,6,0.005342831700801425
0x3fa9158843dd95cbf34782ff50e9a22dc1cd87b5,6,0.005342831700801425
0xc8d46eb7881975f9ae15216feeba2ff58e55803c,5,0.004452359750667854
0xafb5186d27d6c1bf91a7ce53ef85b387d5c1f098,5,0.004452359750667854
0xa11cd9e04dc406d6b9ad0c14440afa5bb43d2136,5,0.004452359750667854
0xe4cccfe21d98eaa227829220b7d90a41332c8414,5,0.004452359750667854
0x5fe497271cb5ddbea7ce9d3892b5f21a84f4eeef,5,0.004452359750667854
0x8ed055644a033861332c1e0658aeeebaa93fbaf9,5,0.004452359750667854
0x199d68f140c3dec500f80b0198ca7ef55d5e587f,5,0.004452359750667854
0x2f55381f513b93eb2f91e778610878ba0e958b12,5,0.004452359750667854
0xb95ba8d390d8907705022c37eb19981b7a213181,5,0.004452359750667854
0xaa6db1b39ffec9b692e84a25f70343976cc63b19,5,0.004452359750667854
0x32ce6d03df465e4f32511251c9cb72239ee037b8,5,0.004452359750667854
0xe82f8e68330f133815b075a6dfbd5a48b96e204e,5,0.004452359750667854
0x2d60c8c081a7ebf0b5ff81e0c738be42ded63931,5,0.004452359750667854
0x90fe09c95b65e0d4e7ab3c0251b5eafb7abecc0e,5,0.004452359750667854
0x885cbbc53ae000080740c25c2ecb5402da144e60,5,0.004452359750667854
0x2d196bcd05edb909868a22461517eafa271e668c,5,0.004452359750667854
0xc9dc117cac30314fb58f7bc38107a2d36855f71d,5,0.004452359750667854
0xab8039f15b87b8b4755d69ef378226b513005ea7,5,0.004452359750667854
0x71828e87ab67c9d881fb2dd485cf9e779e475982,5,0.004452359750667854
0x40ccda91e813fbeb365e4674747046c27cbe596b,5,0.004452359750667854
0x124aefa2fa991c62c3a137369fa8cd076de27b80,5,0.004452359750667854
0xb6aa2932e1aa279f5da11c4450683bad037f2486,5,0.004452359750667854
0xa88e1c1322f1a35d187857dd3808a06482d9b79b,5,0.004452359750667854
0xe38dae19dc781201ee4b312e699cf9cfd31ba28a,5,0.004452359750667854
0xf8a7db592a8473879ce9b9c55ba72fab70ee4f57,5,0.004452359750667854
0xe2a66f77d826f7a9d13958439110df5c0b4de93e,5,0.004452359750667854
0x138ac110804cd66bcaa15b461326e73055f9f5f8,5,0.004452359750667854
0x9074ea5f241fe4921d37cab16828d7ac296fc0a3,5,0.004452359750667854
0x60684bb466fdff1202ef427cda2a40e256b79d06,5,0.004452359750667854
0x1bbdf11535b963a240683414b697722bd5df55c6,5,0.004452359750667854
0xb75ae17b60c05ef3c2e86f42241f9eb0cd39249b,5,0.004452359750667854
0xe66d012672aed70bb94a9ac674a914ccef13eee8,5,0.004452359750667854
0xfb29cc23d5d7b705a0ab93d7a7cad6a01e52be94,5,0.004452359750667854
0xe7da9ff2e3856f4de069c0582d9c32ca03d7424e,5,0.004452359750667854
0xaa6a5ea88dfa3f7006f0c7cc94bb6ff551e4a7c9,5,0.004452359750667854
0x24a92ec56ea6f3fdedb884f198a47a5bb71618b2,5,0.004452359750667854
0xcaf3e19524cfaca52a9000f0e4c1541bf9e1ead3,5,0.004452359750667854
0x6301bfcabd221aa742e96d95905ffcebc68812e9,5,0.004452359750667854
0x389327e353b854713be691376d40ee67795cb2eb,5,0.004452359750667854
0x4274da82ae5b8e21ffbde8d9cb7d927e2e834486,5,0.004452359750667854
0x2ef2284a784c1fa06f95919fab978e87da18bc66,5,0.004452359750667854
0xd5a34b009c1b6e1042e211f620e79fd3143b819c,5,0.004452359750667854
0x262a1b6e800f9f9484c05c8129cd9b9d04304f1f,4,0.003561887800534283
0xb609088904b6fcfe212f79272909b4335e119a12,4,0.003561887800534283
0x3bb10d84465491557f7bfe255b55340e6df474a8,4,0.003561887800534283
0x08267cb203b4cf1066a81b0f218dddd8f0e33e1e,4,0.003561887800534283
0x608aa61abc6e5aadf8f607e135f10505f3cd06c9,4,0.003561887800534283
0x38fc016ea37c69c1efeec2895e546dfad9a5182b,4,0.003561887800534283
0x28d1d4efb873764c36ed2be7eb26910d0ca7e9b5,4,0.003561887800534283
0x53078cd4ddf9ead7d1e9430a089c8b70ed9ac9eb,4,0.003561887800534283
0x13046ab892b3f4d3f188d4e029196251583e855e,4,0.003561887800534283
0x3e7ff5ad5ba91d8c6812108cbe3d4779a3399e7c,4,0.003561887800534283
0x6ab791754298d6d6d7c182dc1572126b4ed24897,4,0.003561887800534283
0xb23dc479ca74217770125b5728359c2ae35e288e,4,0.003561887800534283
0x5f4096b266e964914e069835f76cd89b4207f761,4,0.003561887800534283
0xae081d3b0780398a94dac5d70304a2ef6cdbf578,4,0.003561887800534283
0x1485797f37359bd956bcdaeba01927f5e5c3db4c,4,0.003561887800534283
0x77b5f2d89b33eedd7b8ab0ff72e1eaa186165f6d,4,0.003561887800534283
0x60805863de743939f7c2a9a261671643be66cb45,4,0.003561887800534283
0x6eb4971297a5809094657e0f140d89ad3e55ccdf,4,0.003561887800534283
0xc4774a21be26827c5effddebc5ad8825de9902b7,4,0.003561887800534283
0x02644a61d754b28b67e529d62a3ff6a48889c0b6,4,0.003561887800534283
0x75a6d55eaf989f236804aeccbbece6685f36b820,4,0.003561887800534283
0xaa8ebf7eb2f362148293bea3c1c11aeb34d8dcb3,4,0.003561887800534283
0xf47813a4595c86595311f3dc5bda053ff5b2e6da,4,0.003561887800534283
0xc88a90e06f4b47631af60d1bef0cf3bb5cd3f1fb,4,0.003561887800534283
0xfff6e981113f638c4bcb86436f47c4abbb4f38f6,4,0.003561887800534283
0xfa152bdc58e9432ad955987b794ec6429414c4c1,4,0.003561887800534283
0x1a15f93976a269e6dd4876a0aca782c5aa40bd4a,4,0.003561887800534283
0xb214d09b6f4c98799a5cc7630d2b14f62138c1f0,4,0.003561887800534283
0xb84ecb87c4f2886f6712375b06ffc39623b1352b,4,0.003561887800534283
0x7921dcfa9f14dc980d7e8f946b7bd223624c3db9,4,0.003561887800534283
0xdd49e0f8e8a3cbd003bb9a84d9554938b2bd9a3c,4,0.003561887800534283
0x809c393bb4dece31121f867d9059351a7a1f5350,4,0.003561887800534283
0x3e0fef63fdbe25f31366c49e8fe7b3be795f7391,4,0.003561887800534283
0x707f054d40b24ac8b6e1d069129588538fda7909,4,0.003561887800534283
0x24227282c501f9ac33badba624bdfd061efb759f,4,0.003561887800534283
0xa6adedd1adc8237ac8c5d3009cc5d4b90fc0a8cf,4,0.003561887800534283
0x717bb98c2de5d080f248fb12a73b5011b808d7b1,4,0.003561887800534283
0xa646746968e343cc1fe703ee0f7b72e3358df867,4,0.003561887800534283
0xcede3ca34687cee9f3999f36944c54211d4a8773,4,0.003561887800534283
0x701a87fc6ffbb697caac3a48a49bc1fc951d1781,3,0.0026714158504007124
0x2c6fd8d9896e6bb418d1428876e38e6e3543be84,3,0.0026714158504007124
0x5438f01ebba17c7ee279af990d0a8a02267833e4,3,0.0026714158504007124
0xe4d94034189513915025c34c140573fd9ede14b9,3,0.0026714158504007124
0x72277b8bf238aa70fc312d55694b2e24fa2cacbb,3,0.0026714158504007124
0x695ab00b73ab7d22f3d2a57e03e964f96bdd6975,3,0.0026714158504007124
0xfdca495db88a2419d4a1e2a18bce49934f8971bb,3,0.0026714158504007124
0x952c6b14405566fa50434d23af7075b9e0833676,3,0.0026714158504007124
0x86ad40b7b57551402e191eb2e51dde23debd9e13,3,0.0026714158504007124
0x4644a9afe25b01405b9099c32fbf123f919d4838,3,0.0026714158504007124
0x864d89b2d2486d40b702ea7e8bf15e79c38e622e,3,0.0026714158504007124
0x85ebc7d2098428dc4c4b3c71b28ff0e921fece37,3,0.0026714158504007124
0x86bb8c5ae22cdc92e258ff372f5b5bdf9daa6dc1,3,0.0026714158504007124
0x2d36fcb71196beff330a07197a78d87bd1447b58,3,0.0026714158504007124
0x24c57556a3f8cdc2cced63ac531ebc9ff234fff2,3,0.0026714158504007124
0xfa07aa4abc392fdb3ed34e96ba0ff2d959302bd7,3,0.0026714158504007124
0x6a9df7f165f298d141ec98f41fa88f1ed36b32ab,3,0.0026714158504007124
0xf6dafbb015ebb65fd5d52f05ce6defc66ff40584,3,0.0026714158504007124
0x6b2ba495998daae5235e67f240110def2b0374c9,3,0.0026714158504007124
0xbdff1ba0b06c94f4b447bb4f8d717c2455ba83a7,3,0.0026714158504007124
0x349fec9a946ded7f77cd27ee34597d4aa9b1b0fb,3,0.0026714158504007124
0xd53a4188e0bda47f655c2aa45b509cf587f39e60,3,0.0026714158504007124
0x07b944709cdb063f09a5c67fac794597e20309ed,3,0.0026714158504007124
0x73d90db79da0ee77c42cd6014180cb69602a3a22,3,0.0026714158504007124
0x269d89631ba588a6994bf5a0dccb2a86573781fc,3,0.0026714158504007124
0x514c9c0f1bc120f57183bfe4ae092ff0be13a31f,3,0.0026714158504007124
0x757b8003c330418875f07e368c40b1b5ab4c6509,3,0.0026714158504007124
0x17410ac8e1e7c0296d3d1ee82c2bce9cf5250a5c,3,0.0026714158504007124
0x238edab30142a77ff1be2ce3ec42d5608d283434,3,0.0026714158504007124
0x82a617ab22c5d1c2eac710b8ba56f3bad5931ed4,3,0.0026714158504007124
0x1ce1009c436e047a7aeca6304fbc83236772ebb0,3,0.0026714158504007124
0x1608ff5289837be911607a1384c6fc4eeb42f162,3,0.0026714158504007124
0x1ff37f8fe8c9ade1854822d48d33416f880ff242,3,0.0026714158504007124
0x22e6af349db081866d191660e0db4bd0dcc593c9,3,0.0026714158504007124
0xe407d650db255a3f1509e6abb2a254f28993526c,3,0.0026714158504007124
0x41713614a52e0a8b2c89f4a82ab711930cb92b6d,3,0.0026714158504007124
0x90a63be81263bc98b3d78d32e17d63ee0f0a153b,3,0.0026714158504007124
0x08c01016c5e6fc459ed3ac7335cfbb78a4bd827f,3,0.0026714158504007124
0xd09b4f164958ab91aff5d0ea90f2ef311320e84a,3,0.0026714158504007124
0x331b655c1f4c4266c7a20a645a6c086aef8c3a3e,3,0.0026714158504007124
0x1eef251a636d1dee069d1272bf1b36051b28e877,2,0.0017809439002671415
0x18e15d1a448e3a76ab91e8df75f89525eb5b903e,2,0.0017809439002671415
0x6801623dc65a7f6a0f40d632cfae776e3294679a,2,0.0017809439002671415
0x410470cc8708d98ab91abf082c5b76ab346f085b,2,0.0017809439002671415
0xf286e07ed6889658a3285c05c4f736963cf41456,2,0.0017809439002671415
0x9e7f94118cf3abe549915aeadca0449ce585e45b,2,0.0017809439002671415
0xb12fcf92b6524b98672a21165242d9b1e5097964,2,0.0017809439002671415
0x4ed56079d2693f735ec079a58d6ecf16cdb9ac33,2,0.0017809439002671415
0xf0c5ae2950d2674f91e976dfd8e6d51d6bd095e2,2,0.0017809439002671415
0xe9ee28c62281ce52e3ff5b5de6fadd08d0af11ba,2,0.0017809439002671415
0x1b551fc75fcb219cd476cae13f7bf89fe3172c2f,2,0.0017809439002671415
0x1d327c1266c943a85da235f29d2d958bbbdfaceb,2,0.0017809439002671415
0x585a8d6138f143c7ba47d65946dd77b19fe1a14a,2,0.0017809439002671415
0xe519e23fbf1a88bf9387fedd662778b0b348e56a,2,0.0017809439002671415
0xa1e8c429c49b3c628fcef76b8d59495cf2c8bbe6,2,0.0017809439002671415
0x356ec4412300406b94f053c5eb0f5a8c948c534e,2,0.0017809439002671415
0x75720f62a923942adaa36037b57e3a3d38ccb7fb,2,0.0017809439002671415
0x732739de18df630b354ec365a927a4f4f2bf28e5,2,0.0017809439002671415
0x41441cf87cba68a1b92c7a8f31d9aa161fc513ea,2,0.0017809439002671415
0xdfab7ec01f494696ad8a8f1d8b037fc35d280974,2,0.0017809439002671415
0x1c66458d9604dd647646f451dda4f563668d6a70,2,0.0017809439002671415
0xbc10d1926bf88367422e4343bfdc5515204af3e2,2,0.0017809439002671415
0x57aad2dd0ac5f78c9a116d3959ca3fe92409928b,2,0.0017809439002671415
0xfb98d872f59f43dbee712cffa47137b079024a77,2,0.0017809439002671415
0x1f1ab545bf48bf60aa74e5d686835fc9ff18d4b8,2,0.0017809439002671415
0x31e4f5501c77663623bb70b8fc80c9272a129dcb,2,0.0017809439002671415
0xd424a41ab76f15464764dc7729e1e49a6751a606,2,0.0017809439002671415
0x31e04750dd87396ecf4ae8f976cbe4cc69224eda,2,0.0017809439002671415
0x74aae0cb54566b4babaee0ed909e2ff879d6cd8a,2,0.0017809439002671415
0xfba4f418956c83e27b1b09be2a773ff37d145510,2,0.0017809439002671415
0x13851062965b90fe03732da399d3c4e7db3646ed,2,0.0017809439002671415
0xb8d7a9c4729a138ac6fac64e18109f2b1d48d56b,2,0.0017809439002671415
0xa0312ca5418a7e7a3e7caaf7cd0a333fb77be0fb,2,0.0017809439002671415
0xe2fec9ae07e213feedc24d71a2bdab034bca0fab,2,0.0017809439002671415
0x48eab1d8eabc70a806519edc32f9bbad35da9a2e,2,0.0017809439002671415
0x9fdb470f02d374ccca8129784fb02ee5c0b704c2,2,0.0017809439002671415
0x1eb322c016815ee5b29c071586c1b75be5934576,2,0.0017809439002671415
0x423907a13dce86f5415a4e4221cacbdfb9cddf47,2,0.0017809439002671415
0xf0b197f46e9defee904a4f0f63ce9515d5f5b496,2,0.0017809439002671415
0x1bcffd08ca6a29aa6048971801e6a7a80b635341,2,0.0017809439002671415
0x5a1557c2963ccb46b51e76477c3899dd1ad2171e,2,0.0017809439002671415
0xbefebf764a9c6e092fc6ef26e5b534dc52e4dc18,2,0.0017809439002671415
0x6bdac4f8dfda978b26df826ae4ef57f6d3b4f6b7,2,0.0017809439002671415
0xab42c346917f95431799271394c3e061c005886d,2,0.0017809439002671415
0x3490a19dcbfe8d733278054985839b297e5f90c5,2,0.0017809439002671415
0xa4b61e227361a9cd9e62ca10946c27748a382cab,2,0.0017809439002671415
0xbe69cab81dc3cb090bb082f1c392d75a833bc058,2,0.0017809439002671415
0x3c0fbce46ecc02f24e3916b368366300a1848ce4,2,0.0017809439002671415
0xc1273745f6a86de77b3e67279011502695793416,2,0.0017809439002671415
0xdc690437f32c2fba70448f57cfeb64f9183a3dca,2,0.0017809439002671415
0x66f7e9bd1ab41c8523329fa5c2140a5e06f9ede4,2,0.0017809439002671415
0xd5c27dfc8ad9791d618bb132a7830c3282e25905,2,0.0017809439002671415
0xc5205fe5323389caf92c5b564ae48fbd0f50f2aa,2,0.0017809439002671415
0xf06f0c1d0610e2c7427a43b8873c808087497513,2,0.0017809439002671415
0xeeee61d1a5df13e4a0b0afbc65b0d91a6b7015e6,2,0.0017809439002671415
0xf6be3816ca29e641bd532aa089672a0d306e3012,2,0.0017809439002671415
0xa7ebb55720c495d88cdac47006b888aeea6f0928,2,0.0017809439002671415
0x8c3e3ed2da1ffb6bd6fefcbc938fe22a390ea579,2,0.0017809439002671415
0xa255dec447675e9734de1a655489d8b894b8a793,2,0.0017809439002671415
0x7bf9036e8d1f76de0e3b6c049c7ad6a7d47cdd0f,2,0.0017809439002671415
0xff13372d331813cf308d4beacb01ed5129646dab,2,0.0017809439002671415
0x7e9dc5e199496e4a31dadafbd110a1e8389ff910,2,0.0017809439002671415
0x7a632e0dc7eae936cb1e9ce178b25138252f315f,2,0.0017809439002671415
0x8e8db32d0c15116ac33ea8d1ae56747b94883e60,2,0.0017809439002671415
0x7d910315b10763d67a6ffb2fe99886f760a8316b,2,0.0017809439002671415
0x68ca5862e86a235b7c89a8c1cbf82bc91e8528b1,2,0.0017809439002671415
0x1e927ca8376d51c163fff2038080484ece23212b,2,0.0017809439002671415
0xa9237c4eeebc879208e59c867cb6d7cbffc1df30,2,0.0017809439002671415
0x37ac1610a1c0302b0d7aa212fbfbdc5cf3b731fe,2,0.0017809439002671415
0xa72dd23f357b1e7b4e0d8470f551997b8ecbc85b,2,0.0017809439002671415
0xc2e1310780fecbcbf54b6a013f3e6fcb397e177e,2,0.0017809439002671415
0x671743fc9b5a9cab29602e8c7fa7373b8f0c5881,2,0.0017809439002671415
0xcf2fd96a6a1d4c493818347270a4082fd3f3c1d9,2,0.0017809439002671415
0x3ab67a4494c95d0fd93e95dda461557aceea2f4e,2,0.0017809439002671415
0x16e9cfe34541d8601da1fab1707fe2b1b867887f,1,0.0008904719501335708
0x41202fa0214c5fb0145504bf1fafce05b77f382b,1,0.0008904719501335708
0x6267a49a0ebbb47067cd18e619c5c6bed5111e83,1,0.0008904719501335708
0x488bca29538691dd89cf32f9ff4d49974a389f13,1,0.0008904719501335708
0x1a4e4488ce3a1fed3bb4ac174e97aec3579ce274,1,0.0008904719501335708
0x830e0416ef3d928e5aabf3fed13bce30c03cc43d,1,0.0008904719501335708
0x736079a8e01d0d073226c13b0a35c2979a391afa,1,0.0008904719501335708
0xf7449adbe757e4f8389da696a2ea430732108e81,1,0.0008904719501335708
0xb616e1127ae0f3148eb58262b42863aa95c03317,1,0.0008904719501335708
0xf74558fca6b0c98bccccffd9ede3b517b9521ac6,1,0.0008904719501335708
0xba34a41e7afc5162330c7a6298a43b3fd940fee9,1,0.0008904719501335708
0x38d6c6074a667379ce2f6107aad93584fa3ca61a,1,0.0008904719501335708
0x78439c6961b6003cd01705744bccc7f65b75e010,1,0.0008904719501335708
0x0ca49f2e6b2c2fe80743f64aa61c81bc79119b37,1,0.0008904719501335708
0x084cdaa22cbbbaefaf0353fe13870f9988d8d68b,1,0.0008904719501335708
0x0e68fd6c95650af1346876ae5494cbacc2d92e4b,1,0.0008904719501335708
0x80012bda6aaa04f9066b4c13e174e242d258b8cc,1,0.0008904719501335708
0x6fdcfe98b4849c873eb30207b0b4b586f29c7efe,1,0.0008904719501335708
0x4f53145f3f103507f919bd2c9f4a78507e8eacbf,1,0.0008904719501335708
0xf4d3ebda40d59e49f611b7ffbcadb3dd90672c13,1,0.0008904719501335708
0x0161d1cc10116bb2a073a0c293d5e4f1a97a00b6,1,0.0008904719501335708
0x80bb6df332d54592f74baecd97bf1c8c2f3b00fa,1,0.0008904719501335708
0x62dd369d50d91f9b53acf356bd6b6432d48754bd,1,0.0008904719501335708
0x33e98563d16a766010a795dc6cbe61f55c662c1e,1,0.0008904719501335708
0xc6b2c9eef42e1d3855a2e139f55060f574ce359d,1,0.0008904719501335708
0x89c3b1a3125cfa7ff2e440840528a8b653f4af70,1,0.0008904719501335708
0x750554c8cd238765fcde9467e33e6e6d595265f2,1,0.0008904719501335708
0x91c242be080de00884cfd8190b1481050f8d7b65,1,0.0008904719501335708
0xf27873a2bf90e1acf2a5b5c4e775645ef2747a6b,1,0.0008904719501335708
0x0d21e320e93b88d79bb6b07945fd8960eb988e16,1,0.0008904719501335708
0x7658ec281f850d158eb2252503295ff252318181,1,0.0008904719501335708
0x6e8ee4656308297ddfece05b32f12ac24b1608e2,1,0.0008904719501335708
0x1ee7d123c5d7856f9fd5feafb167f23fb8edaddd,1,0.0008904719501335708
0xe0e5509a29009e4b111c1e46b0c26e00f60989ce,1,0.0008904719501335708
0x093443199b6b9b18a21fe3442b0af5d03d6aca51,1,0.0008904719501335708
0x5bc80040ac6ab2c108d10a0aa0b995cee7bda110,1,0.0008904719501335708
0x4533d1f65906368ebfd61259daee561df3f3559d,1,0.0008904719501335708
0x89afa2763a6cdd0c26ae65ef60455781312b56f8,1,0.0008904719501335708
0xe75df7eff1625ae1ea63e70e0b5e41f4a09257f1,1,0.0008904719501335708
0x7f2c23f834ae4192074c27df09639f104993bdd1,1,0.0008904719501335708
0xa147a4e326a24a449c4e96ab284eaa5585483f29,1,0.0008904719501335708
0x1023bb9bba288ca2ea33eda2d26bbe98d1569892,1,0.0008904719501335708
0xfd8c6cf455a1d0d63fe4c400288d1820b202c45c,1,0.0008904719501335708
0x5269ae80b6a319c14fb96c8ef67d2c7bf9241486,1,0.0008904719501335708
0xb56b9f25629ea01a4246c4f45e3880f5865fca18,1,0.0008904719501335708
0xcfb098c1d44eb12f93f9aaece5d6054e2a2240ab,1,0.0008904719501335708
0xd509f14123021f60df832518d08176ca4dfd0bfa,1,0.0008904719501335708
0xb638d0e35f6d1e93d29af9af667a726a38a29f96,1,0.0008904719501335708
0xedce6a7105cb3d298e356b416cafd5cea4a433ff,1,0.0008904719501335708
0x72329aacaa75c47d2bbe68f912040cbf673199f7,1,0.0008904719501335708
0x2ab920be49022f64e447a73ecc543f3d1ac06ef8,1,0.0008904719501335708
0x00c71f8c497d8950553fcb874f4a8cf74dc88629,1,0.0008904719501335708
0xb24eb259a09b837e4176efb03741cb45ba3b0a89,1,0.0008904719501335708
0x2f4ffaa59984d1b72318019b882c181e8232e04b,1,0.0008904719501335708
0x10bde3a421eced23f49fb8323b7a27b54db2c9ed,1,0.0008904719501335708
0x3b562dbac142e7b8ec4d55f12eab05b77a78f44f,1,0.0008904719501335708
0xbf3ecae667b59b070a4ab69585857af80eb64988,1,0.0008904719501335708
0x194d1a94cf0227af32f561756fc7ca596c0ddeca,1,0.0008904719501335708
0x2a4d5d5759f4a944725ad4349b2e71eb3b34c02c,1,0.0008904719501335708
0x16d2f0195a87f0e525a1a196f8e41b49ba2e4ca9,1,0.0008904719501335708
0x91ab6d1b05ee41733630c2d3ad0a0a8863ca18bb,1,0.0008904719501335708
0x4ab419b7270809e6b260dc24069911beedf1e3dd,1,0.0008904719501335708
0xac305708969484773980887d337d1f2a68db01aa,1,0.0008904719501335708
0x2bbbdd004556521a49021934c6fe8a137ee6e078,1,0.0008904719501335708
0xaf644a33988967c4f309d23f4cbcdc47cab1531c,1,0.0008904719501335708
0xb63ff8a10c4e456fb40bf88ca513ea397485c49e,1,0.0008904719501335708
0x64a3d51a273386e905d185c51ac7f67fe7c790e0,1,0.0008904719501335708
0xc3fc432d0523802089d23082b7786aaafc82dc98,1,0.0008904719501335708
0x57a879266c02bd29d11c956156e9a524de4483d7,1,0.0008904719501335708
0x2d22c4286e0b62f8f6e5f3dfb2d5f1145d2ab7f7,1,0.0008904719501335708
0x3005367aa78e8ec64b81da152b9edc71096790f0,1,0.0008904719501335708
0xb72d0770a64ba320af466c1a405d20788dd2a211,1,0.0008904719501335708
0xa069f069d266dc4e71362db8566029c32e27a78f,1,0.0008904719501335708
0xdce1386dbca787210684ddc09aef14a9c0b5abf7,1,0.0008904719501335708
0x381f72eb9d830b6f75e5507f3775aadc45a75486,1,0.0008904719501335708
0x22953936b3de43c2e0b8c6280bba6d64c07fd984,1,0.0008904719501335708
0x8874c7572050725072a807b180e9eb71a34e701d,1,0.0008904719501335708
0xa3507347dab85b9312412d8efb307dae74a03b69,1,0.0008904719501335708
0xf1797140cf6c96f5f436d833c0f3605f68a1bf48,1,0.0008904719501335708
0x5bd0772a884823821da758c790705974a941065a,1,0.0008904719501335708
0x5e1bebf308c26b9ea3a0d97f166186a2f8a3512e,1,0.0008904719501335708
0xd67591275157f3478edb70dfa24dc99f1d6f9e01,1,0.0008904719501335708
0x052197294bb2eccfeb97c9c9feea7b17588b76a8,1,0.0008904719501335708
0xc2092ac155700218c70fbdda708bee592fd3cb19,1,0.0008904719501335708
0xcea548332ffe6e0fd31781cf1cb31d7042c60633,1,0.0008904719501335708
0x0f3ed7a3519dc3b3f4a80d0922c300875a527a60,1,0.0008904719501335708
0x6c15b41105a01119211a9a9afb081e9d6a82b6ab,1,0.0008904719501335708
0xd1838c8d2338717aca9d8d46e21bab24d90befcc,1,0.0008904719501335708
0xaa1f23e87cad5dbc5ce9b73a02da38701b73a70c,1,0.0008904719501335708
0x0d6168bf406a1d5d218e48cbb7cbced2e6a41f22,1,0.0008904719501335708
0xf7c9108b5ffc3e8dc0059bce4a13230911cb8451,1,0.0008904719501335708
0xddd3a93458de2ed6d7672212074c1368be8bc261,1,0.0008904719501335708
0x76127d3670e070182739d28c289f7071077aa3ad,1,0.0008904719501335708
0x791e7de2a858a789b4c5ef4b659cc4192c03f968,1,0.0008904719501335708
0x54e5e0dd6a8fbf5bff95e4e57cf710a30f659a5d,1,0.0008904719501335708
0x8510a4ab79cd9b8c32e5a96d2f1124566f17a80f,1,0.0008904719501335708
0x61d3a4d059d1e8daa5c62cebe767ee461fbbbf8a,1,0.0008904719501335708
0x88f4862d9516b7c435ce610729ad9cbda56c06a6,1,0.0008904719501335708
0x50aa78f90556ba5ef1a29f07b850aa045fa4c9e3,1,0.0008904719501335708
0x9e7a5b836da4d55d681eed4495370e96295c785f,1,0.0008904719501335708
0xfd3aa49af3be98b8d9ac6e676891867bf34137fa,1,0.0008904719501335708
0xc427832bf0e1a4bf53588320cb90fc224c15ed3f,1,0.0008904719501335708
0xafea5e85c302acb0c30e2d1593f0fb2aca99f582,1,0.0008904719501335708
0x490a4fdc7a1a35b5c2c3e9418dce793fce027bb2,1,0.0008904719501335708
0x3abb39e26b8cebb1ccde5d12844e5428b930781b,1,0.0008904719501335708
0xcc179bf56a27687d9194d9d66e46a66c7e52e9c6,1,0.0008904719501335708
0x80f87338d07d5819a60c96e6acea0b8947689d32,1,0.0008904719501335708
0x621e658db1b67a203187b36df66812aa4337c6ea,1,0.0008904719501335708
